nuts_id,nuts_year,year,value,variable,description,unit,nuts_name
UKJ4,2013,2014,5077000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Kent
UKK1,2013,2014,7373000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,"Gloucestershire, Wiltshire and Bristol/Bath area"
UKK2,2013,2014,405000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Dorset and Somerset
UKK3,2013,2014,7000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Cornwall and Isles of Scilly
UKK4,2013,2014,3172000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Devon
UKL1,2013,2014,3986000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,West Wales and The Valleys
UKL2,2013,2014,5749000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,East Wales
UKM2,2013,2014,17298000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Eastern Scotland
UKM3,2013,2014,9762000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,South Western Scotland
UKM5,2013,2014,4849000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,North Eastern Scotland
UKM6,2013,2014,683000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Highlands and Islands
UKN0,2013,2014,8862000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Northern Ireland
UKC1,2013,2015,11530000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Tees Valley and Durham
UKC2,2013,2015,3980000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Northumberland and Tyne and Wear
UKD1,2013,2015,87000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Cumbria
UKD3,2013,2015,6458000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Greater Manchester
UKD4,2013,2015,11710000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Lancashire
UKD6,2013,2015,587000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Cheshire
UKD7,2013,2015,2417000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Merseyside
UKE1,2013,2015,3394000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,East Yorkshire and Northern Lincolnshire
UKE2,2013,2015,3454000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,North Yorkshire
UKE3,2013,2015,5785000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,South Yorkshire
UKE4,2013,2015,31462000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,West Yorkshire
UKF1,2013,2015,3470000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Derbyshire and Nottinghamshire
UKF2,2013,2015,15518000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,"Leicestershire, Rutland and Northamptonshire"
UKF3,2013,2015,385000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Lincolnshire
UKG1,2013,2015,934000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,"Herefordshire, Worcestershire and Warwickshire"
UKG2,2013,2015,8095000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Shropshire and Staffordshire
UKG3,2013,2015,19509000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,West Midlands
UKH1,2013,2015,23331000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,East Anglia
UKH2,2013,2015,4392000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Bedfordshire and Hertfordshire
UKH3,2013,2015,5394000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Essex
UKI3,2013,2015,32474000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Inner London - West
UKI4,2013,2015,19327000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Inner London - East
UKI5,2013,2015,1700000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Outer London - East and North East
UKI6,2013,2015,131000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Outer London - South
UKI7,2013,2015,1496000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Outer London - West and North West
UKJ1,2013,2015,8883000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,"Berkshire, Buckinghamshire and Oxfordshire"
UKJ2,2013,2015,7756000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,"Surrey, East and West Sussex"
UKJ3,2013,2015,29002000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Hampshire and Isle of Wight
UKJ4,2013,2015,6540000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Kent
UKK1,2013,2015,6714000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,"Gloucestershire, Wiltshire and Bristol/Bath area"
UKK2,2013,2015,315000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Dorset and Somerset
UKK3,2013,2015,5000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Cornwall and Isles of Scilly
UKK4,2013,2015,1934000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Devon
UKL1,2013,2015,4441000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,West Wales and The Valleys
UKL2,2013,2015,4763000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,East Wales
UKM2,2013,2015,17958000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Eastern Scotland
UKM3,2013,2015,13451000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,South Western Scotland
UKM5,2013,2015,4849000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,North Eastern Scotland
UKM6,2013,2015,482000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Highlands and Islands
UKN0,2013,2015,7550000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Northern Ireland
UKC1,2016,2016,11311000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Tees Valley and Durham
UKC2,2016,2016,4417000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Northumberland and Tyne and Wear
UKD1,2016,2016,126000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Cumbria
UKD3,2016,2016,5290000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Greater Manchester
UKD4,2016,2016,18767000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Lancashire
UKD6,2016,2016,377000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Cheshire
UKD7,2016,2016,3100000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Merseyside
UKE1,2016,2016,3427000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,East Yorkshire and Northern Lincolnshire
UKE2,2016,2016,2606000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,North Yorkshire
UKE3,2016,2016,6242000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,South Yorkshire
UKE4,2016,2016,29651000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,West Yorkshire
UKF1,2016,2016,3764000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Derbyshire and Nottinghamshire
UKF2,2016,2016,20155000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,"Leicestershire, Rutland and Northamptonshire"
UKF3,2016,2016,291000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Lincolnshire
UKG1,2016,2016,831000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,"Herefordshire, Worcestershire and Warwickshire"
UKG2,2016,2016,8907000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Shropshire and Staffordshire
UKG3,2016,2016,16813000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,West Midlands
UKH1,2016,2016,22144000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,East Anglia
UKH2,2016,2016,2729000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Bedfordshire and Hertfordshire
UKH3,2016,2016,6069000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Essex
UKI3,2016,2016,33245000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Inner London - West
UKI4,2016,2016,19248000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Inner London - East
UKI5,2016,2016,2691000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Outer London - East and North East
UKI6,2016,2016,51000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Outer London - South
UKI7,2016,2016,1785000.0,consultancy_facilities_public_third,Total turnover of higher education spin-offs,GBP,Outer London - West and North West
