lep_id,lep_year,year,value,variable,description,unit,lep_name
E37000017,2014,2015,6053000.0,contract_research_public_third,Continuing professional development and education income,GBP,Hertfordshire
E37000018,2014,2015,2589000.0,contract_research_public_third,Continuing professional development and education income,GBP,Humber
E37000019,2014,2015,7513000.0,contract_research_public_third,Continuing professional development and education income,GBP,Lancashire
E37000020,2014,2015,50812000.0,contract_research_public_third,Continuing professional development and education income,GBP,Leeds City Region
E37000021,2014,2015,14693000.0,contract_research_public_third,Continuing professional development and education income,GBP,Leicester and Leicestershire
E37000022,2014,2015,7535000.0,contract_research_public_third,Continuing professional development and education income,GBP,Liverpool City Region
E37000023,2014,2015,181798000.0,contract_research_public_third,Continuing professional development and education income,GBP,London
E37000024,2014,2015,2108000.0,contract_research_public_third,Continuing professional development and education income,GBP,New Anglia
E37000025,2014,2015,28963000.0,contract_research_public_third,Continuing professional development and education income,GBP,North East
E37000026,2014,2015,384000.0,contract_research_public_third,Continuing professional development and education income,GBP,Northamptonshire
E37000027,2014,2015,103425000.0,contract_research_public_third,Continuing professional development and education income,GBP,Oxfordshire
E37000029,2014,2015,17402000.0,contract_research_public_third,Continuing professional development and education income,GBP,Solent
E37000030,2014,2015,16892000.0,contract_research_public_third,Continuing professional development and education income,GBP,South East
E37000031,2014,2015,2412000.0,contract_research_public_third,Continuing professional development and education income,GBP,South East Midlands
E37000032,2014,2015,1547000.0,contract_research_public_third,Continuing professional development and education income,GBP,Stoke-on-Trent and Staffordshire
E37000034,2014,2015,865000.0,contract_research_public_third,Continuing professional development and education income,GBP,Tees Valley
E37000035,2014,2015,1823000.0,contract_research_public_third,Continuing professional development and education income,GBP,Thames Valley Berkshire
E37000036,2014,2015,49000.0,contract_research_public_third,Continuing professional development and education income,GBP,The Marches
E37000037,2014,2015,38810000.0,contract_research_public_third,Continuing professional development and education income,GBP,West of England
E37000038,2014,2015,455000.0,contract_research_public_third,Continuing professional development and education income,GBP,Worcestershire
E37000039,2014,2015,13343000.0,contract_research_public_third,Continuing professional development and education income,GBP,"York, North Yorkshire and East Riding"
E37000040,2014,2015,23340000.0,contract_research_public_third,Continuing professional development and education income,GBP,Sheffield City Region
E37000001,2014,2016,329000.0,contract_research_public_third,Continuing professional development and education income,GBP,Black Country
E37000002,2014,2016,362000.0,contract_research_public_third,Continuing professional development and education income,GBP,Buckinghamshire Thames Valley
E37000003,2014,2016,202000.0,contract_research_public_third,Continuing professional development and education income,GBP,Cheshire and Warrington
E37000004,2014,2016,11244000.0,contract_research_public_third,Continuing professional development and education income,GBP,Coast to Capital
E37000005,2014,2016,3000.0,contract_research_public_third,Continuing professional development and education income,GBP,Cornwall and Isles of Scilly
E37000006,2014,2016,13146000.0,contract_research_public_third,Continuing professional development and education income,GBP,Coventry and Warwickshire
E37000007,2014,2016,221000.0,contract_research_public_third,Continuing professional development and education income,GBP,Cumbria
E37000008,2014,2016,19700000.0,contract_research_public_third,Continuing professional development and education income,GBP,"Derby, Derbyshire, Nottingham and Nottinghamshire"
E37000009,2014,2016,632000.0,contract_research_public_third,Continuing professional development and education income,GBP,Dorset
E37000010,2014,2016,6884000.0,contract_research_public_third,Continuing professional development and education income,GBP,Enterprise M3
E37000011,2014,2016,279000.0,contract_research_public_third,Continuing professional development and education income,GBP,Gloucestershire
E37000012,2014,2016,37534000.0,contract_research_public_third,Continuing professional development and education income,GBP,Greater Birmingham and Solihull
E37000013,2014,2016,5847000.0,contract_research_public_third,Continuing professional development and education income,GBP,Greater Cambridge and Greater Peterborough
E37000014,2014,2016,3220000.0,contract_research_public_third,Continuing professional development and education income,GBP,Greater Lincolnshire
E37000015,2014,2016,30997000.0,contract_research_public_third,Continuing professional development and education income,GBP,Greater Manchester
E37000016,2014,2016,13266000.0,contract_research_public_third,Continuing professional development and education income,GBP,Heart of the South West
E37000017,2014,2016,6560000.0,contract_research_public_third,Continuing professional development and education income,GBP,Hertfordshire
E37000018,2014,2016,2774000.0,contract_research_public_third,Continuing professional development and education income,GBP,Humber
E37000019,2014,2016,8201000.0,contract_research_public_third,Continuing professional development and education income,GBP,Lancashire
E37000020,2014,2016,55314000.0,contract_research_public_third,Continuing professional development and education income,GBP,Leeds City Region
E37000021,2014,2016,14094000.0,contract_research_public_third,Continuing professional development and education income,GBP,Leicester and Leicestershire
E37000022,2014,2016,7700000.0,contract_research_public_third,Continuing professional development and education income,GBP,Liverpool City Region
E37000023,2014,2016,183267000.0,contract_research_public_third,Continuing professional development and education income,GBP,London
E37000024,2014,2016,2760000.0,contract_research_public_third,Continuing professional development and education income,GBP,New Anglia
E37000025,2014,2016,28513000.0,contract_research_public_third,Continuing professional development and education income,GBP,North East
E37000026,2014,2016,626000.0,contract_research_public_third,Continuing professional development and education income,GBP,Northamptonshire
E37000027,2014,2016,111793000.0,contract_research_public_third,Continuing professional development and education income,GBP,Oxfordshire
E37000029,2014,2016,19862000.0,contract_research_public_third,Continuing professional development and education income,GBP,Solent
E37000030,2014,2016,15845000.0,contract_research_public_third,Continuing professional development and education income,GBP,South East
E37000031,2014,2016,3031000.0,contract_research_public_third,Continuing professional development and education income,GBP,South East Midlands
E37000032,2014,2016,2054000.0,contract_research_public_third,Continuing professional development and education income,GBP,Stoke-on-Trent and Staffordshire
E37000034,2014,2016,657000.0,contract_research_public_third,Continuing professional development and education income,GBP,Tees Valley
E37000035,2014,2016,2220000.0,contract_research_public_third,Continuing professional development and education income,GBP,Thames Valley Berkshire
E37000036,2014,2016,31000.0,contract_research_public_third,Continuing professional development and education income,GBP,The Marches
E37000037,2014,2016,43481000.0,contract_research_public_third,Continuing professional development and education income,GBP,West of England
E37000038,2014,2016,604000.0,contract_research_public_third,Continuing professional development and education income,GBP,Worcestershire
E37000039,2014,2016,14328000.0,contract_research_public_third,Continuing professional development and education income,GBP,"York, North Yorkshire and East Riding"
E37000040,2014,2016,33943000.0,contract_research_public_third,Continuing professional development and education income,GBP,Sheffield City Region
E37000001,2017,2017,1245000.0,contract_research_public_third,Continuing professional development and education income,GBP,Black Country
E37000002,2017,2017,173000.0,contract_research_public_third,Continuing professional development and education income,GBP,Buckinghamshire Thames Valley
E37000003,2017,2017,30000.0,contract_research_public_third,Continuing professional development and education income,GBP,Cheshire and Warrington
E37000004,2017,2017,11725000.0,contract_research_public_third,Continuing professional development and education income,GBP,Coast to Capital
E37000005,2017,2017,0.0,contract_research_public_third,Continuing professional development and education income,GBP,Cornwall and Isles of Scilly
E37000006,2017,2017,11922000.0,contract_research_public_third,Continuing professional development and education income,GBP,Coventry and Warwickshire
E37000007,2017,2017,277000.0,contract_research_public_third,Continuing professional development and education income,GBP,Cumbria
E37000008,2017,2017,24510000.0,contract_research_public_third,Continuing professional development and education income,GBP,"Derby, Derbyshire, Nottingham and Nottinghamshire"
E37000009,2017,2017,826000.0,contract_research_public_third,Continuing professional development and education income,GBP,Dorset
E37000010,2017,2017,8583000.0,contract_research_public_third,Continuing professional development and education income,GBP,Enterprise M3
E37000011,2017,2017,380000.0,contract_research_public_third,Continuing professional development and education income,GBP,Gloucestershire
E37000012,2017,2017,40801000.0,contract_research_public_third,Continuing professional development and education income,GBP,Greater Birmingham and Solihull
E37000014,2017,2017,5061000.0,contract_research_public_third,Continuing professional development and education income,GBP,Greater Lincolnshire
E37000015,2017,2017,31814000.0,contract_research_public_third,Continuing professional development and education income,GBP,Greater Manchester
E37000016,2017,2017,16304000.0,contract_research_public_third,Continuing professional development and education income,GBP,Heart of the South West
E37000017,2017,2017,6075000.0,contract_research_public_third,Continuing professional development and education income,GBP,Hertfordshire
E37000018,2017,2017,1462000.0,contract_research_public_third,Continuing professional development and education income,GBP,Humber
E37000019,2017,2017,8313000.0,contract_research_public_third,Continuing professional development and education income,GBP,Lancashire
E37000020,2017,2017,60410000.0,contract_research_public_third,Continuing professional development and education income,GBP,Leeds City Region
